loan_id,path,_per,_from,_to,account_name,annual_inc_verified,employed_f,f_pmt_dt,grade,hm_owner,loan_maturity_date_orig,month,month_group,orig_dt,oterm_f,platform_f,purpose,r_dt,status,term_fico,adj_balance_cpi,age,age_fc,age_pct,apr,c_age_pct,c_credit_age,cpi_inflator_12,cpi_inflator_36,credit_age,days_to_month_end,dti_orig,dti_plus_pti_orig,end_bal,eop_days_past_due,int_rate,loan_age,loan_ever_modified,loan_id,loan_payment_scheduled_amt_orig,note_rate,ofico,opti,orig_bal,pmt_day,rate_incentive_ALL,rel_fico_ratio_ALL,rem_term,term,v_credit_age,v_ofico,v_opti,v_rate_incentive_ALL,v_rel_fico_ratio_ALL,fromC_D1M,fromC_D2M,fromC_D3M,fromC_D4M,fromC_LIQ,fromC_PIF,fromC_stay,fromD1M_C,fromD1M_D2M,fromD1M_D3M,fromD1M_D4M,fromD1M_LIQ,fromD1M_PIF,fromD1M_stay,fromD2M_C,fromD2M_D1M,fromD2M_D3M,fromD2M_D4M,fromD2M_LIQ,fromD2M_PIF,fromD2M_stay,fromD3M_C,fromD3M_D1M,fromD3M_D2M,fromD3M_D4M,fromD3M_LIQ,fromD3M_PIF,fromD3M_stay,_begin_bal,_end_bal,_note_rate,_pi_pmt,_num_pay,_int_pmt,_prin_pmt,_loss
2471613,9,11,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,November,30_Day,12/23/2025,60,Prosper,Debt Consol,2026-11-30,C,60.[710-750),44.0795,11,0.18333333,0.18333333,0.01174,0.18333333,0,0.0268,0.0918,0,7,0.3818,0.3818,12355.075,0,0.1409,11,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0099945339,0,0,0,0,0.013281328,0.97672414,,,,,,,,,,,,,,,,,,,,,,12355.075,12167.11,0.1409,333.03382,1,145.06917,187.96465,0
2471613,9,12,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,December,30_Day,12/23/2025,60,Prosper,Debt Consol,2026-12-31,C,60.[710-750),44.0795,12,0.2,0.2,0.01174,0.2,0,0.0268,0.0918,0,8,0.3818,0.3818,12167.11,0,0.1409,12,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.011092833,0,0,0,0,0.013516451,0.97539072,,,,,,,,,,,,,,,,,,,,,,12167.11,11976.939,0.1409,333.03382,1,142.86215,190.17167,0
2471613,9,13,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,January,30_Day,12/23/2025,60,Prosper,Debt Consol,2027-01-31,C,60.[710-750),44.0795,13,0.21666667,0.21666667,0.01174,0.21666667,0,0.0268,0.0918,0,8,0.3818,0.3818,11976.939,0,0.1409,13,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0096807813,0,0,0,0,0.01407345,0.97624577,,,,,,,,,,,,,,,,,,,,,,11976.939,11784.534,0.1409,333.03382,1,140.62922,192.4046,0
2471613,9,14,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,February,30_Day,12/23/2025,60,Prosper,Debt Consol,2027-02-28,C,60.[710-750),44.0795,14,0.23333333,0.23333333,0.01174,0.23333333,0,0.0268,0.0918,0,5,0.3818,0.3818,11784.534,0,0.1409,14,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0082435687,0,0,0,0,0.014264792,0.97749164,,,,,,,,,,,,,,,,,,,,,,11784.534,11589.87,0.1409,333.03382,1,138.37007,194.66375,0
2471613,9,15,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,March,30_Day,12/23/2025,60,Prosper,Debt Consol,2027-03-31,C,60.[710-750),44.0795,15,0.25,0.25,0.01174,0.25,0,0.0268,0.0918,0,8,0.3818,0.3818,11589.87,0,0.1409,15,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.010809581,0,0,0,0,0.016636723,0.9725537,,,,,,,,,,,,,,,,,,,,,,11589.87,11392.921,0.1409,333.03382,1,136.08439,196.94943,0
2471613,9,16,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,April,30_Day,12/23/2025,60,Prosper,Debt Consol,2027-04-30,C,60.[710-750),44.0795,16,0.26666667,0.26666667,0.01174,0.26666667,0,0.0268,0.0918,0,7,0.3818,0.3818,11392.921,0,0.1409,16,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.008408443,0,0,0,0,0.015133379,0.97645818,,,,,,,,,,,,,,,,,,,,,,11392.921,11193.659,0.1409,333.03382,1,133.77188,199.26194,0
2471613,9,17,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,May,30_Day,12/23/2025,60,Prosper,Debt Consol,2027-05-31,C,60.[710-750),44.0795,17,0.28333333,0.28333333,0.01174,0.28333333,0,0.0268,0.0918,0,8,0.3818,0.3818,11193.659,0,0.1409,17,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.010241048,0,0,0,0,0.015300541,0.97445841,,,,,,,,,,,,,,,,,,,,,,11193.659,10992.057,0.1409,333.03382,1,131.43221,201.60161,0
2471613,9,18,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,June,30_Day,12/23/2025,60,Prosper,Debt Consol,2027-06-30,C,60.[710-750),44.0795,18,0.3,0.3,0.01174,0.3,0,0.0268,0.0918,0,7,0.3818,0.3818,10992.057,0,0.1409,18,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0093078151,0,0,0,0,0.01507836,0.97561383,,,,,,,,,,,,,,,,,,,,,,10992.057,10788.088,0.1409,333.03382,1,129.06507,203.96875,0
2471613,9,19,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,July,30_Day,12/23/2025,60,Prosper,Debt Consol,2027-07-31,C,60.[710-750),44.0795,19,0.31666667,0.31666667,0.01174,0.31666667,0,0.0268,0.0918,0,8,0.3818,0.3818,10788.088,0,0.1409,19,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.011152199,0,0,0,0,0.015610964,0.97323684,,,,,,,,,,,,,,,,,,,,,,10788.088,10581.725,0.1409,333.03382,1,126.67014,206.36368,0
2471613,9,20,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,August,30_Day,12/23/2025,60,Prosper,Debt Consol,2027-08-31,C,60.[710-750),44.0795,20,0.33333333,0.33333333,0.01174,0.33333333,0,0.0268,0.0918,0,8,0.3818,0.3818,10581.725,0,0.1409,20,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.010636689,0,0,0,0,0.016412721,0.97295059,,,,,,,,,,,,,,,,,,,,,,10581.725,10372.938,0.1409,333.03382,1,124.24709,208.78673,0
2471613,9,21,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,September,30_Day,12/23/2025,60,Prosper,Debt Consol,2027-09-30,C,60.[710-750),44.0795,21,0.35,0.35,0.01174,0.35,0,0.0268,0.0918,0,7,0.3818,0.3818,10372.938,0,0.1409,21,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.010794848,0,0,0,0,0.01531983,0.97388532,,,,,,,,,,,,,,,,,,,,,,10372.938,10161.7,0.1409,333.03382,1,121.79558,211.23824,0
2471613,9,22,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,October,30_Day,12/23/2025,60,Prosper,Debt Consol,2027-10-31,C,60.[710-750),44.0795,22,0.36666667,0.36666667,0.01174,0.36666667,0,0.0268,0.0918,0,8,0.3818,0.3818,10161.7,0,0.1409,22,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.012365322,0,0,0,0,0.01639919,0.97123549,,,,,,,,,,,,,,,,,,,,,,10161.7,9947.9813,0.1409,333.03382,1,119.31529,213.71853,0
2471613,9,23,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,November,30_Day,12/23/2025,60,Prosper,Debt Consol,2027-11-30,C,60.[710-750),44.0795,23,0.38333333,0.38333333,0.01174,0.38333333,0,0.0268,0.0918,0,7,0.3818,0.3818,9947.9813,0,0.1409,23,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.010801389,0,0,0,0,0.015136417,0.97406219,,,,,,,,,,,,,,,,,,,,,,9947.9813,9731.7534,0.1409,333.03382,1,116.80588,216.22794,0
2471613,9,24,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,December,30_Day,12/23/2025,60,Prosper,Debt Consol,2027-12-31,C,60.[710-750),44.0795,24,0.4,0.4,0.01174,0.4,0,0.0268,0.0918,0,8,0.3818,0.3818,9731.7534,0,0.1409,24,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.011270747,0,0,0,0,0.015632114,0.97309714,,,,,,,,,,,,,,,,,,,,,,9731.7534,9512.9865,0.1409,333.03382,1,114.267,218.76681,0
2471613,9,25,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,January,30_Day,12/23/2025,60,Prosper,Debt Consol,2028-01-31,C,60.[710-750),44.0795,25,0.41666667,0.41666667,0.01174,0.41666667,0,0.0268,0.0918,0,8,0.3818,0.3818,9512.9865,0,0.1409,25,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.009554943,0,0,0,0,0.016539004,0.97390605,,,,,,,,,,,,,,,,,,,,,,9512.9865,9291.651,0.1409,333.03382,1,111.69832,221.3355,0
2471613,9,26,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,February,30_Day,12/23/2025,60,Prosper,Debt Consol,2028-02-29,C,60.[710-750),44.0795,26,0.43333333,0.43333333,0.01174,0.43333333,0,0.0268,0.0918,0,6,0.3818,0.3818,9291.651,0,0.1409,26,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0081985833,0,0,0,0,0.017030988,0.97477043,,,,,,,,,,,,,,,,,,,,,,9291.651,9067.7167,0.1409,333.03382,1,109.09947,223.93435,0
2471613,9,27,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,March,30_Day,12/23/2025,60,Prosper,Debt Consol,2028-03-31,C,60.[710-750),44.0795,27,0.45,0.45,0.01174,0.45,0,0.0268,0.0918,0,8,0.3818,0.3818,9067.7167,0,0.1409,27,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.010973945,0,0,0,0,0.020131847,0.96889421,,,,,,,,,,,,,,,,,,,,,,9067.7167,8841.153,0.1409,333.03382,1,106.47011,226.56371,0
2471613,9,28,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,April,30_Day,12/23/2025,60,Prosper,Debt Consol,2028-04-30,C,60.[710-750),44.0795,28,0.46666667,0.46666667,0.01174,0.46666667,0,0.0268,0.0918,0,7,0.3818,0.3818,8841.153,0,0.1409,28,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.008212861,0,0,0,0,0.018480873,0.97330627,,,,,,,,,,,,,,,,,,,,,,8841.153,8611.929,0.1409,333.03382,1,103.80987,229.22395,0
2471613,9,29,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,May,30_Day,12/23/2025,60,Prosper,Debt Consol,2028-05-31,C,60.[710-750),44.0795,29,0.48333333,0.48333333,0.01174,0.48333333,0,0.0268,0.0918,0,8,0.3818,0.3818,8611.929,0,0.1409,29,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.009658599,0,0,0,0,0.018861569,0.97147983,,,,,,,,,,,,,,,,,,,,,,8611.929,8380.0136,0.1409,333.03382,1,101.1184,231.91542,0
2471613,9,30,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,June,30_Day,12/23/2025,60,Prosper,Debt Consol,2028-06-30,C,60.[710-750),44.0795,30,0.5,0.5,0.01174,0.5,0,0.0268,0.0918,0,7,0.3818,0.3818,8380.0136,0,0.1409,30,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0088217189,0,0,0,0,0.018786614,0.97239167,,,,,,,,,,,,,,,,,,,,,,8380.0136,8145.3751,0.1409,333.03382,1,98.395327,234.63849,0
2471613,9,31,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,July,30_Day,12/23/2025,60,Prosper,Debt Consol,2028-07-31,C,60.[710-750),44.0795,31,0.51666667,0.51666667,0.01174,0.51666667,0,0.0268,0.0918,0,8,0.3818,0.3818,8145.3751,0,0.1409,31,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.01056509,0,0,0,0,0.019506084,0.96992883,,,,,,,,,,,,,,,,,,,,,,8145.3751,7907.9816,0.1409,333.03382,1,95.64028,237.39354,0
2471613,9,32,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,August,30_Day,12/23/2025,60,Prosper,Debt Consol,2028-08-31,C,60.[710-750),44.0795,32,0.53333333,0.53333333,0.01174,0.53333333,0,0.0268,0.0918,0,8,0.3818,0.3818,7907.9816,0,0.1409,32,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0095824276,0,0,0,0,0.020639387,0.96977819,,,,,,,,,,,,,,,,,,,,,,7907.9816,7667.8007,0.1409,333.03382,1,92.852884,240.18093,0
2471613,9,33,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,September,30_Day,12/23/2025,60,Prosper,Debt Consol,2028-09-30,C,60.[710-750),44.0795,33,0.55,0.55,0.01174,0.55,0,0.0268,0.0918,0,7,0.3818,0.3818,7667.8007,0,0.1409,33,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0090996943,0,0,0,0,0.019645704,0.9712546,,,,,,,,,,,,,,,,,,,,,,7667.8007,7424.7996,0.1409,333.03382,1,90.032759,243.00106,0
2471613,9,34,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,October,30_Day,12/23/2025,60,Prosper,Debt Consol,2028-10-31,C,60.[710-750),44.0795,34,0.56666667,0.56666667,0.01174,0.56666667,0,0.0268,0.0918,0,8,0.3818,0.3818,7424.7996,0,0.1409,34,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.010207216,0,0,0,0,0.021386913,0.96840587,,,,,,,,,,,,,,,,,,,,,,7424.7996,7178.9453,0.1409,333.03382,1,87.179522,245.8543,0
2471613,9,35,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,November,30_Day,12/23/2025,60,Prosper,Debt Consol,2028-11-30,C,60.[710-750),44.0795,35,0.58333333,0.58333333,0.01174,0.58333333,0,0.0268,0.0918,0,7,0.3818,0.3818,7178.9453,0,0.1409,35,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.009245911,0,0,0,0,0.019639309,0.97111478,,,,,,,,,,,,,,,,,,,,,,7178.9453,6930.2043,0.1409,333.03382,1,84.292783,248.74103,0
2471613,9,36,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,December,30_Day,12/23/2025,60,Prosper,Debt Consol,2028-12-31,C,60.[710-750),44.0795,36,0.6,0.6,0.01174,0.6,0,0.0268,0.0918,0,8,0.3818,0.3818,6930.2043,0,0.1409,36,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.010144749,0,0,0,0,0.019779204,0.97007605,,,,,,,,,,,,,,,,,,,,,,6930.2043,6678.5426,0.1409,333.03382,1,81.372148,251.66167,0
2471613,9,37,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,January,30_Day,12/23/2025,60,Prosper,Debt Consol,2029-01-31,C,60.[710-750),44.0795,37,0.61666667,0.61666667,0.01174,0.61666667,0,0.0268,0.0918,0,8,0.3818,0.3818,6678.5426,0,0.1409,37,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0086864915,0,0,0,0,0.020743788,0.97056972,,,,,,,,,,,,,,,,,,,,,,6678.5426,6423.926,0.1409,333.03382,1,78.417221,254.6166,0
2471613,9,38,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,February,30_Day,12/23/2025,60,Prosper,Debt Consol,2029-02-28,C,60.[710-750),44.0795,38,0.63333333,0.63333333,0.01174,0.63333333,0,0.0268,0.0918,0,5,0.3818,0.3818,6423.926,0,0.1409,38,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0072271417,0,0,0,0,0.021885967,0.97088689,,,,,,,,,,,,,,,,,,,,,,6423.926,6166.3198,0.1409,333.03382,1,75.427598,257.60622,0
2471613,9,39,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,March,30_Day,12/23/2025,60,Prosper,Debt Consol,2029-03-31,C,60.[710-750),44.0795,39,0.65,0.65,0.01174,0.65,0,0.0268,0.0918,0,8,0.3818,0.3818,6166.3198,0,0.1409,39,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0092328878,0,0,0,0,0.026909157,0.96385796,,,,,,,,,,,,,,,,,,,,,,6166.3198,5905.6888,0.1409,333.03382,1,72.402871,260.63095,0
2471613,9,40,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,April,30_Day,12/23/2025,60,Prosper,Debt Consol,2029-04-30,C,60.[710-750),44.0795,40,0.66666667,0.66666667,0.01174,0.66666667,0,0.0268,0.0918,0,7,0.3818,0.3818,5905.6888,0,0.1409,40,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0070741762,0,0,0,0,0.025245283,0.96768054,,,,,,,,,,,,,,,,,,,,,,5905.6888,5641.9976,0.1409,333.03382,1,69.34263,263.69119,0
2471613,9,41,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,May,30_Day,12/23/2025,60,Prosper,Debt Consol,2029-05-31,C,60.[710-750),44.0795,41,0.68333333,0.68333333,0.01174,0.68333333,0,0.0268,0.0918,0,8,0.3818,0.3818,5641.9976,0,0.1409,41,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0085321675,0,0,0,0,0.025525141,0.96594269,,,,,,,,,,,,,,,,,,,,,,5641.9976,5375.2103,0.1409,333.03382,1,66.246456,266.78736,0
2471613,9,42,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,June,30_Day,12/23/2025,60,Prosper,Debt Consol,2029-06-30,C,60.[710-750),44.0795,42,0.7,0.7,0.01174,0.7,0,0.0268,0.0918,0,7,0.3818,0.3818,5375.2103,0,0.1409,42,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0075097288,0,0,0,0,0.025473731,0.96701654,,,,,,,,,,,,,,,,,,,,,,5375.2103,5105.2904,0.1409,333.03382,1,63.113927,269.91989,0
2471613,9,43,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,July,30_Day,12/23/2025,60,Prosper,Debt Consol,2029-07-31,C,60.[710-750),44.0795,43,0.71666667,0.71666667,0.01174,0.71666667,0,0.0268,0.0918,0,8,0.3818,0.3818,5105.2904,0,0.1409,43,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0085836864,0,0,0,0,0.027183619,0.96423269,,,,,,,,,,,,,,,,,,,,,,5105.2904,4832.2012,0.1409,333.03382,1,59.944618,273.0892,0
2471613,9,44,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,August,30_Day,12/23/2025,60,Prosper,Debt Consol,2029-08-31,C,60.[710-750),44.0795,44,0.73333333,0.73333333,0.01174,0.73333333,0,0.0268,0.0918,0,8,0.3818,0.3818,4832.2012,0,0.1409,44,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0080730391,0,0,0,0,0.029249829,0.96267713,,,,,,,,,,,,,,,,,,,,,,4832.2012,4555.9055,0.1409,333.03382,1,56.738096,276.29572,0
2471613,9,45,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,September,30_Day,12/23/2025,60,Prosper,Debt Consol,2029-09-30,C,60.[710-750),44.0795,45,0.75,0.75,0.01174,0.75,0,0.0268,0.0918,0,7,0.3818,0.3818,4555.9055,0,0.1409,45,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0082822811,0,0,0,0,0.027744502,0.96397322,,,,,,,,,,,,,,,,,,,,,,4555.9055,4276.3656,0.1409,333.03382,1,53.493923,279.53989,0
2471613,9,46,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,October,30_Day,12/23/2025,60,Prosper,Debt Consol,2029-10-31,C,60.[710-750),44.0795,46,0.76666667,0.76666667,0.01174,0.76666667,0,0.0268,0.0918,0,8,0.3818,0.3818,4276.3656,0,0.1409,46,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0092293004,0,0,0,0,0.029791537,0.96097916,,,,,,,,,,,,,,,,,,,,,,4276.3656,3993.5434,0.1409,333.03382,1,50.211659,282.82216,0
2471613,9,47,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,November,30_Day,12/23/2025,60,Prosper,Debt Consol,2029-11-30,C,60.[710-750),44.0795,47,0.78333333,0.78333333,0.01174,0.78333333,0,0.0268,0.0918,0,7,0.3818,0.3818,3993.5434,0,0.1409,47,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0076953247,0,0,0,0,0.02766598,0.9646387,,,,,,,,,,,,,,,,,,,,,,3993.5434,3707.4005,0.1409,333.03382,1,46.890856,286.14296,0
2471613,9,48,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,December,30_Day,12/23/2025,60,Prosper,Debt Consol,2029-12-31,C,60.[710-750),44.0795,48,0.8,0.8,0.01174,0.8,0,0.0268,0.0918,0,8,0.3818,0.3818,3707.4005,0,0.1409,48,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0079621595,0,0,0,0,0.028998701,0.96303914,,,,,,,,,,,,,,,,,,,,,,3707.4005,3417.8977,0.1409,333.03382,1,43.53106,289.50276,0
2471613,9,49,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,January,30_Day,12/23/2025,60,Prosper,Debt Consol,2030-01-31,C,60.[710-750),44.0795,49,0.81666667,0.81666667,0.01174,0.81666667,0,0.0268,0.0918,0,8,0.3818,0.3818,3417.8977,0,0.1409,49,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0068604311,0,0,0,0,0.030916959,0.96222261,,,,,,,,,,,,,,,,,,,,,,3417.8977,3124.9957,0.1409,333.03382,1,40.131816,292.902,0
2471613,9,50,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,February,30_Day,12/23/2025,60,Prosper,Debt Consol,2030-02-28,C,60.[710-750),44.0795,50,0.83333333,0.83333333,0.01174,0.83333333,0,0.0268,0.0918,0,5,0.3818,0.3818,3124.9957,0,0.1409,50,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0060317693,0,0,0,0,0.032893181,0.96107505,,,,,,,,,,,,,,,,,,,,,,3124.9957,2828.6545,0.1409,333.03382,1,36.692658,296.34116,0
2471613,9,51,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,March,30_Day,12/23/2025,60,Prosper,Debt Consol,2030-03-31,C,60.[710-750),44.0795,51,0.85,0.85,0.01174,0.85,0,0.0268,0.0918,0,8,0.3818,0.3818,2828.6545,0,0.1409,51,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0081737052,0,0,0,0,0.041512041,0.95031425,,,,,,,,,,,,,,,,,,,,,,2828.6545,2528.8338,0.1409,333.03382,1,33.213119,299.8207,0
2471613,9,52,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,April,30_Day,12/23/2025,60,Prosper,Debt Consol,2030-04-30,C,60.[710-750),44.0795,52,0.86666667,0.86666667,0.01174,0.86666667,0,0.0268,0.0918,0,7,0.3818,0.3818,2528.8338,0,0.1409,52,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0062379857,0,0,0,0,0.038040677,0.95572134,,,,,,,,,,,,,,,,,,,,,,2528.8338,2225.4927,0.1409,333.03382,1,29.692724,303.34109,0
2471613,9,53,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,May,30_Day,12/23/2025,60,Prosper,Debt Consol,2030-05-31,C,60.[710-750),44.0795,53,0.88333333,0.88333333,0.01174,0.88333333,0,0.0268,0.0918,0,8,0.3818,0.3818,2225.4927,0,0.1409,53,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0069594674,0,0,0,0,0.038312093,0.95472844,,,,,,,,,,,,,,,,,,,,,,2225.4927,1918.5899,0.1409,333.03382,1,26.130994,306.90282,0
2471613,9,54,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,June,30_Day,12/23/2025,60,Prosper,Debt Consol,2030-06-30,C,60.[710-750),44.0795,54,0.9,0.9,0.01174,0.9,0,0.0268,0.0918,0,7,0.3818,0.3818,1918.5899,0,0.1409,54,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0060311338,0,0,0,0,0.045320527,0.94864834,,,,,,,,,,,,,,,,,,,,,,1918.5899,1608.0836,0.1409,333.03382,1,22.527443,310.50637,0
2471613,9,55,C,C,PAR_2026_1,No,Missing,1/23/2026,PP-B,Missing,12/23/2030,July,30_Day,12/23/2025,60,Prosper,Debt Consol,2030-07-31,C,60.[710-750),44.0795,55,0.91666667,0.91666667,0.01174,0.91666667,0,0.0268,0.0918,0,8,0.3818,0.3818,1608.0836,0,0.1409,55,0,2471613,333.03,0.1409,732,0,14284.14,23,0,1.0854,60,60,0,1,0,1,1,0.0075517554,0,0,0,0,0.049958292,0.94248995,,,,,,,,,,,,,,,,,,,,,,1608.0836,1293.9313,0.1409,333.03382,1,18.881581,314.15224,0
